Treatment,Plot,Site,Replicate,Date,Year,JDay,Haxy,Save,Rpad
A,Yuanyang_CK2,Yuanyang,A_5_12,2015-05-11,2015,138,0,1,24
A,Yuanyang_CK3,Yuanyang,A_1_12,2015-05-11,2015,138,0,20,37
A,Yuanyang_CK3,Yuanyang,A_2_12,2015-05-11,2015,138,0,26,28
A,Yuanyang_CK3,Yuanyang,A_3_12,2015-05-11,2015,138,0,18,52
A,Yuanyang_CK3,Yuanyang,A_4_12,2015-05-11,2015,138,0,15,38
A,Yuanyang_CK3,Yuanyang,A_5_12,2015-05-11,2015,138,0,11,21
A,Yuanyang_CK4,Yuanyang,A_1_12,2015-05-11,2015,138,0,12,7
A,Yuanyang_CK4,Yuanyang,A_2_12,2015-05-11,2015,138,0,8,4
A,Yuanyang_CK4,Yuanyang,A_3_12,2015-05-11,2015,138,0,11,9
A,Yuanyang_CK4,Yuanyang,A_4_12,2015-05-11,2015,138,0,9,10
A,Yuanyang_CK4,Yuanyang,A_5_12,2015-05-11,2015,138,0,17,9
A,Yuanyang_CK5,Yuanyang,A_1_12,2015-05-11,2015,138,0,7,6
A,Yuanyang_CK5,Yuanyang,A_2_12,2015-05-11,2015,138,0,5,5
A,Yuanyang_CK5,Yuanyang,A_3_12,2015-05-11,2015,138,0,10,7
A,Yuanyang_CK5,Yuanyang,A_4_12,2015-05-11,2015,138,0,3,2
A,Yuanyang_CK5,Yuanyang,A_5_12,2015-05-11,2015,138,0,8,6
A,Yuanyang_CK6,Yuanyang,A_1_12,2015-05-11,2015,138,0,27,26
A,Yuanyang_CK6,Yuanyang,A_2_12,2015-05-11,2015,138,0,23,26
A,Yuanyang_CK6,Yuanyang,A_3_12,2015-05-11,2015,138,0,30,13
A,Yuanyang_CK6,Yuanyang,A_4_12,2015-05-11,2015,138,0,24,22
A,Yuanyang_CK6,Yuanyang,A_5_12,2015-05-11,2015,138,0,36,52
E,Yuanyang_E1,Yuanyang,E_1_12,2015-05-11,2015,138,0,0,43
E,Yuanyang_E1,Yuanyang,E_2_12,2015-05-11,2015,138,0,0,50
E,Yuanyang_E1,Yuanyang,E_3_12,2015-05-11,2015,138,0,0,34
E,Yuanyang_E1,Yuanyang,E_4_12,2015-05-11,2015,138,0,0,36
E,Yuanyang_E1,Yuanyang,E_5_12,2015-05-11,2015,138,0,0,64
E,Yuanyang_E2,Yuanyang,E_1_12,2015-05-11,2015,138,0,0,51
E,Yuanyang_E2,Yuanyang,E_2_12,2015-05-11,2015,138,0,0,42
E,Yuanyang_E2,Yuanyang,E_3_12,2015-05-11,2015,138,0,0,57
E,Yuanyang_E2,Yuanyang,E_4_12,2015-05-11,2015,138,0,0,58
E,Yuanyang_E2,Yuanyang,E_5_12,2015-05-11,2015,138,0,0,56
E,Yuanyang_E3,Yuanyang,E_1_12,2015-05-11,2015,138,0,0,13
E,Yuanyang_E3,Yuanyang,E_2_12,2015-05-11,2015,138,0,0,15
E,Yuanyang_E3,Yuanyang,E_3_12,2015-05-11,2015,138,0,0,9
E,Yuanyang_E3,Yuanyang,E_4_12,2015-05-11,2015,138,0,0,14
E,Yuanyang_E3,Yuanyang,E_5_12,2015-05-11,2015,138,0,0,13
E,Yuanyang_E4,Yuanyang,E_1_12,2015-05-11,2015,138,0,237,66
E,Yuanyang_E4,Yuanyang,E_2_12,2015-05-11,2015,138,0,279,60
E,Yuanyang_E4,Yuanyang,E_3_12,2015-05-11,2015,138,0,214,51
E,Yuanyang_E4,Yuanyang,E_4_12,2015-05-11,2015,138,0,224,61
E,Yuanyang_E4,Yuanyang,E_5_12,2015-05-11,2015,138,0,191,98
E,Yuanyang_E5,Yuanyang,E_1_12,2015-05-11,2015,138,0,11,59
E,Yuanyang_E5,Yuanyang,E_2_12,2015-05-11,2015,138,0,10,68
E,Yuanyang_E5,Yuanyang,E_3_12,2015-05-11,2015,138,0,10,50
E,Yuanyang_E5,Yuanyang,E_4_12,2015-05-11,2015,138,0,11,52
E,Yuanyang_E5,Yuanyang,E_5_12,2015-05-11,2015,138,0,17,57
E,Yuanyang_E6,Yuanyang,E_1_12,2015-05-11,2015,138,0,23,41
E,Yuanyang_E6,Yuanyang,E_2_12,2015-05-11,2015,138,0,24,45
E,Yuanyang_E6,Yuanyang,E_3_12,2015-05-11,2015,138,0,25,39
E,Yuanyang_E6,Yuanyang,E_4_12,2015-05-11,2015,138,0,26,50
E,Yuanyang_E6,Yuanyang,E_5_12,2015-05-11,2015,138,0,12,27
A,Yuanyang_CK1,Yuanyang,A_1_12,2015-05-18,2015,145,0,0,36
A,Yuanyang_CK1,Yuanyang,A_2_12,2015-05-18,2015,145,0,0,39
A,Yuanyang_CK1,Yuanyang,A_3_12,2015-05-18,2015,145,0,0,36
A,Yuanyang_CK1,Yuanyang,A_4_12,2015-05-18,2015,145,0,0,40
A,Yuanyang_CK1,Yuanyang,A_5_12,2015-05-18,2015,145,0,0,32
A,Yuanyang_CK2,Yuanyang,A_1_12,2015-05-18,2015,145,0,0,55
A,Yuanyang_CK2,Yuanyang,A_2_12,2015-05-18,2015,145,0,0,57
A,Yuanyang_CK2,Yuanyang,A_3_12,2015-05-18,2015,145,0,0,48
A,Yuanyang_CK2,Yuanyang,A_4_12,2015-05-18,2015,145,0,0,49
A,Yuanyang_CK2,Yuanyang,A_5_12,2015-05-18,2015,145,0,0,69
A,Yuanyang_CK3,Yuanyang,A_1_12,2015-05-18,2015,145,0,0,63
A,Yuanyang_CK3,Yuanyang,A_2_12,2015-05-18,2015,145,0,0,69
A,Yuanyang_CK3,Yuanyang,A_3_12,2015-05-18,2015,145,0,0,55
A,Yuanyang_CK3,Yuanyang,A_4_12,2015-05-18,2015,145,0,0,64
A,Yuanyang_CK3,Yuanyang,A_5_12,2015-05-18,2015,145,0,0,71
A,Yuanyang_CK4,Yuanyang,A_1_12,2015-05-18,2015,145,0,0,162
A,Yuanyang_CK4,Yuanyang,A_2_12,2015-05-18,2015,145,0,0,186
A,Yuanyang_CK4,Yuanyang,A_3_12,2015-05-18,2015,145,0,0,140
A,Yuanyang_CK4,Yuanyang,A_4_12,2015-05-18,2015,145,0,0,185
A,Yuanyang_CK4,Yuanyang,A_5_12,2015-05-18,2015,145,0,0,164
A,Yuanyang_CK5,Yuanyang,A_1_12,2015-05-18,2015,145,0,0,138
A,Yuanyang_CK5,Yuanyang,A_2_12,2015-05-18,2015,145,0,0,141
A,Yuanyang_CK5,Yuanyang,A_3_12,2015-05-18,2015,145,0,0,163
A,Yuanyang_CK5,Yuanyang,A_4_12,2015-05-18,2015,145,0,0,127
A,Yuanyang_CK5,Yuanyang,A_5_12,2015-05-18,2015,145,0,0,146
A,Yuanyang_CK6,Yuanyang,A_1_12,2015-05-18,2015,145,0,0,121
A,Yuanyang_CK6,Yuanyang,A_2_12,2015-05-18,2015,145,0,0,131
A,Yuanyang_CK6,Yuanyang,A_3_12,2015-05-18,2015,145,0,0,109
A,Yuanyang_CK6,Yuanyang,A_4_12,2015-05-18,2015,145,0,0,128
A,Yuanyang_CK6,Yuanyang,A_5_12,2015-05-18,2015,145,0,0,91
E,Yuanyang_E1,Yuanyang,E_1_12,2015-05-18,2015,145,0,0,47
E,Yuanyang_E1,Yuanyang,E_2_12,2015-05-18,2015,145,0,0,40
E,Yuanyang_E1,Yuanyang,E_3_12,2015-05-18,2015,145,0,0,43
E,Yuanyang_E1,Yuanyang,E_4_12,2015-05-18,2015,145,0,0,58
E,Yuanyang_E1,Yuanyang,E_5_12,2015-05-18,2015,145,0,0,39
E,Yuanyang_E2,Yuanyang,E_1_12,2015-05-18,2015,145,0,0,41
E,Yuanyang_E2,Yuanyang,E_2_12,2015-05-18,2015,145,0,0,44
E,Yuanyang_E2,Yuanyang,E_3_12,2015-05-18,2015,145,0,0,48
E,Yuanyang_E2,Yuanyang,E_4_12,2015-05-18,2015,145,0,0,46
E,Yuanyang_E2,Yuanyang,E_5_12,2015-05-18,2015,145,0,0,28
E,Yuanyang_E3,Yuanyang,E_1_12,2015-05-18,2015,145,0,0,37
E,Yuanyang_E3,Yuanyang,E_2_12,2015-05-18,2015,145,0,0,42
E,Yuanyang_E3,Yuanyang,E_3_12,2015-05-18,2015,145,0,0,27
E,Yuanyang_E3,Yuanyang,E_4_12,2015-05-18,2015,145,0,0,25
E,Yuanyang_E3,Yuanyang,E_5_12,2015-05-18,2015,145,0,0,56
E,Yuanyang_E4,Yuanyang,E_1_12,2015-05-18,2015,145,0,0,182
E,Yuanyang_E4,Yuanyang,E_2_12,2015-05-18,2015,145,0,0,149
E,Yuanyang_E4,Yuanyang,E_3_12,2015-05-18,2015,145,0,0,163
E,Yuanyang_E4,Yuanyang,E_4_12,2015-05-18,2015,145,0,0,142
E,Yuanyang_E4,Yuanyang,E_5_12,2015-05-18,2015,145,0,0,258
E,Yuanyang_E5,Yuanyang,E_1_12,2015-05-18,2015,145,0,0,145
E,Yuanyang_E5,Yuanyang,E_2_12,2015-05-18,2015,145,0,0,122
E,Yuanyang_E5,Yuanyang,E_3_12,2015-05-18,2015,145,0,0,110
E,Yuanyang_E5,Yuanyang,E_4_12,2015-05-18,2015,145,0,0,122
E,Yuanyang_E5,Yuanyang,E_5_12,2015-05-18,2015,145,0,0,231
E,Yuanyang_E6,Yuanyang,E_1_12,2015-05-18,2015,145,0,0,108
E,Yuanyang_E6,Yuanyang,E_2_12,2015-05-18,2015,145,0,0,107
E,Yuanyang_E6,Yuanyang,E_3_12,2015-05-18,2015,145,0,0,99
E,Yuanyang_E6,Yuanyang,E_4_12,2015-05-18,2015,145,0,0,98
E,Yuanyang_E6,Yuanyang,E_5_12,2015-05-18,2015,145,0,0,131
A,Langfang_CK1,Langfang,A_1_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK1,Langfang,A_2_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK1,Langfang,A_3_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK1,Langfang,A_4_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK1,Langfang,A_5_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK2,Langfang,A_1_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK2,Langfang,A_2_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK2,Langfang,A_3_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK2,Langfang,A_4_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK2,Langfang,A_5_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK3,Langfang,A_1_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK3,Langfang,A_2_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK3,Langfang,A_3_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK3,Langfang,A_4_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK3,Langfang,A_5_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK4,Langfang,A_1_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK4,Langfang,A_2_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK4,Langfang,A_3_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK4,Langfang,A_4_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK4,Langfang,A_5_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK5,Langfang,A_1_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK5,Langfang,A_2_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK5,Langfang,A_3_13,2016-03-18,2016,78,2,0,0
A,Langfang_CK5,Langfang,A_4_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK5,Langfang,A_5_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK6,Langfang,A_1_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK6,Langfang,A_2_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK6,Langfang,A_3_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK6,Langfang,A_4_13,2016-03-18,2016,78,0,0,0
A,Langfang_CK6,Langfang,A_5_13,2016-03-18,2016,78,0,0,0
E,Langfang_E1,Langfang,E_1_13,2016-03-18,2016,78,0,0,0
E,Langfang_E1,Langfang,E_2_13,2016-03-18,2016,78,0,0,0
E,Langfang_E1,Langfang,E_3_13,2016-03-18,2016,78,0,0,0
E,Langfang_E1,Langfang,E_4_13,2016-03-18,2016,78,0,0,0
E,Langfang_E1,Langfang,E_5_13,2016-03-18,2016,78,0,0,0
E,Langfang_E2,Langfang,E_1_13,2016-03-18,2016,78,0,0,0
E,Langfang_E2,Langfang,E_2_13,2016-03-18,2016,78,0,0,0
E,Langfang_E2,Langfang,E_3_13,2016-03-18,2016,78,0,0,0
E,Langfang_E2,Langfang,E_4_13,2016-03-18,2016,78,0,0,0
E,Langfang_E2,Langfang,E_5_13,2016-03-18,2016,78,0,0,0
E,Langfang_E3,Langfang,E_1_13,2016-03-18,2016,78,0,4,0
E,Langfang_E3,Langfang,E_2_13,2016-03-18,2016,78,0,3,0
E,Langfang_E3,Langfang,E_3_13,2016-03-18,2016,78,0,5,0
E,Langfang_E3,Langfang,E_4_13,2016-03-18,2016,78,0,4,0
E,Langfang_E3,Langfang,E_5_13,2016-03-18,2016,78,0,1,0
E,Langfang_E4,Langfang,E_1_13,2016-03-18,2016,78,0,1,0
E,Langfang_E4,Langfang,E_2_13,2016-03-18,2016,78,0,1,0
E,Langfang_E4,Langfang,E_3_13,2016-03-18,2016,78,0,2,0
E,Langfang_E4,Langfang,E_4_13,2016-03-18,2016,78,0,1,0
E,Langfang_E4,Langfang,E_5_13,2016-03-18,2016,78,0,0,0
E,Langfang_E5,Langfang,E_1_13,2016-03-18,2016,78,0,2,0
E,Langfang_E5,Langfang,E_2_13,2016-03-18,2016,78,0,2,0
E,Langfang_E5,Langfang,E_3_13,2016-03-18,2016,78,0,4,0
E,Langfang_E5,Langfang,E_4_13,2016-03-18,2016,78,0,2,0
E,Langfang_E5,Langfang,E_5_13,2016-03-18,2016,78,0,1,0
E,Langfang_E6,Langfang,E_1_13,2016-03-18,2016,78,0,2,0
E,Langfang_E6,Langfang,E_2_13,2016-03-18,2016,78,0,1,0
E,Langfang_E6,Langfang,E_3_13,2016-03-18,2016,78,0,2,0
E,Langfang_E6,Langfang,E_4_13,2016-03-18,2016,78,0,3,0
E,Langfang_E6,Langfang,E_5_13,2016-03-18,2016,78,0,3,0
A,Langfang_CK1,Langfang,A_1_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK1,Langfang,A_2_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK1,Langfang,A_3_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK1,Langfang,A_4_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK1,Langfang,A_5_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK2,Langfang,A_1_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK2,Langfang,A_2_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK2,Langfang,A_3_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK2,Langfang,A_4_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK2,Langfang,A_5_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK3,Langfang,A_1_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK3,Langfang,A_2_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK3,Langfang,A_3_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK3,Langfang,A_4_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK3,Langfang,A_5_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK4,Langfang,A_1_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK4,Langfang,A_2_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK4,Langfang,A_3_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK4,Langfang,A_4_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK4,Langfang,A_5_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK5,Langfang,A_1_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK5,Langfang,A_2_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK5,Langfang,A_3_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK5,Langfang,A_4_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK5,Langfang,A_5_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK6,Langfang,A_1_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK6,Langfang,A_2_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK6,Langfang,A_3_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK6,Langfang,A_4_13,2016-03-24,2016,84,0,0,0
A,Langfang_CK6,Langfang,A_5_13,2016-03-24,2016,84,0,0,0
E,Langfang_E1,Langfang,E_1_13,2016-03-24,2016,84,0,0,0
E,Langfang_E1,Langfang,E_2_13,2016-03-24,2016,84,0,0,0
E,Langfang_E1,Langfang,E_3_13,2016-03-24,2016,84,0,0,0
E,Langfang_E1,Langfang,E_4_13,2016-03-24,2016,84,0,0,0
E,Langfang_E1,Langfang,E_5_13,2016-03-24,2016,84,0,0,0
E,Langfang_E2,Langfang,E_1_13,2016-03-24,2016,84,0,0,0
E,Langfang_E2,Langfang,E_2_13,2016-03-24,2016,84,0,0,0
E,Langfang_E2,Langfang,E_3_13,2016-03-24,2016,84,0,0,0
E,Langfang_E2,Langfang,E_4_13,2016-03-24,2016,84,0,0,0
E,Langfang_E2,Langfang,E_5_13,2016-03-24,2016,84,0,0,0
E,Langfang_E3,Langfang,E_1_13,2016-03-24,2016,84,0,15,0
E,Langfang_E3,Langfang,E_2_13,2016-03-24,2016,84,0,14,0
E,Langfang_E3,Langfang,E_3_13,2016-03-24,2016,84,0,17,0
E,Langfang_E3,Langfang,E_4_13,2016-03-24,2016,84,0,15,0
E,Langfang_E3,Langfang,E_5_13,2016-03-24,2016,84,0,17,0
E,Langfang_E4,Langfang,E_1_13,2016-03-24,2016,84,0,6,0
E,Langfang_E4,Langfang,E_2_13,2016-03-24,2016,84,0,3,0
E,Langfang_E4,Langfang,E_3_13,2016-03-24,2016,84,0,5,0
E,Langfang_E4,Langfang,E_4_13,2016-03-24,2016,84,0,8,0
E,Langfang_E4,Langfang,E_5_13,2016-03-24,2016,84,0,8,0
E,Langfang_E5,Langfang,E_1_13,2016-03-24,2016,84,0,3,0
E,Langfang_E5,Langfang,E_2_13,2016-03-24,2016,84,0,3,0
E,Langfang_E5,Langfang,E_3_13,2016-03-24,2016,84,0,2,0
E,Langfang_E5,Langfang,E_4_13,2016-03-24,2016,84,0,3,0
E,Langfang_E5,Langfang,E_5_13,2016-03-24,2016,84,0,5,0
E,Langfang_E6,Langfang,E_1_13,2016-03-24,2016,84,0,23,0
E,Langfang_E6,Langfang,E_2_13,2016-03-24,2016,84,0,22,0
E,Langfang_E6,Langfang,E_3_13,2016-03-24,2016,84,0,27,0
E,Langfang_E6,Langfang,E_4_13,2016-03-24,2016,84,0,23,0
E,Langfang_E6,Langfang,E_5_13,2016-03-24,2016,84,0,24,0
A,Langfang_CK1,Langfang,A_1_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK1,Langfang,A_2_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK1,Langfang,A_3_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK1,Langfang,A_4_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK1,Langfang,A_5_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK2,Langfang,A_1_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK2,Langfang,A_2_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK2,Langfang,A_3_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK2,Langfang,A_4_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK2,Langfang,A_5_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK3,Langfang,A_1_13,2016-03-30,2016,90,0,3,0
A,Langfang_CK3,Langfang,A_2_13,2016-03-30,2016,90,0,3,0
A,Langfang_CK3,Langfang,A_3_13,2016-03-30,2016,90,0,6,0
A,Langfang_CK3,Langfang,A_4_13,2016-03-30,2016,90,0,3,0
A,Langfang_CK3,Langfang,A_5_13,2016-03-30,2016,90,0,2,0
A,Langfang_CK4,Langfang,A_1_13,2016-03-30,2016,90,0,6,0
A,Langfang_CK4,Langfang,A_2_13,2016-03-30,2016,90,0,6,0
A,Langfang_CK4,Langfang,A_3_13,2016-03-30,2016,90,0,5,0
A,Langfang_CK4,Langfang,A_4_13,2016-03-30,2016,90,0,7,0
A,Langfang_CK4,Langfang,A_5_13,2016-03-30,2016,90,0,7,0
A,Langfang_CK5,Langfang,A_1_13,2016-03-30,2016,90,0,1,0
A,Langfang_CK5,Langfang,A_2_13,2016-03-30,2016,90,0,1,0
A,Langfang_CK5,Langfang,A_3_13,2016-03-30,2016,90,1,1,0
A,Langfang_CK5,Langfang,A_4_13,2016-03-30,2016,90,0,1,0
A,Langfang_CK5,Langfang,A_5_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK6,Langfang,A_1_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK6,Langfang,A_2_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK6,Langfang,A_3_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK6,Langfang,A_4_13,2016-03-30,2016,90,0,0,0
A,Langfang_CK6,Langfang,A_5_13,2016-03-30,2016,90,0,0,0
E,Langfang_E1,Langfang,E_1_13,2016-03-30,2016,90,0,10,0
E,Langfang_E1,Langfang,E_2_13,2016-03-30,2016,90,1,10,0
E,Langfang_E1,Langfang,E_3_13,2016-03-30,2016,90,0,8,0
E,Langfang_E1,Langfang,E_4_13,2016-03-30,2016,90,0,8,0
E,Langfang_E1,Langfang,E_5_13,2016-03-30,2016,90,1,11,0
E,Langfang_E2,Langfang,E_1_13,2016-03-30,2016,90,0,6,0
E,Langfang_E2,Langfang,E_2_13,2016-03-30,2016,90,0,6,0
E,Langfang_E2,Langfang,E_3_13,2016-03-30,2016,90,1,5,0
E,Langfang_E2,Langfang,E_4_13,2016-03-30,2016,90,0,6,0
E,Langfang_E2,Langfang,E_5_13,2016-03-30,2016,90,0,5,0
E,Langfang_E3,Langfang,E_1_13,2016-03-30,2016,90,0,23,5
E,Langfang_E3,Langfang,E_2_13,2016-03-30,2016,90,0,18,1
E,Langfang_E3,Langfang,E_3_13,2016-03-30,2016,90,1,27,1
E,Langfang_E3,Langfang,E_4_13,2016-03-30,2016,90,0,24,2
E,Langfang_E3,Langfang,E_5_13,2016-03-30,2016,90,0,26,1
E,Langfang_E4,Langfang,E_1_13,2016-03-30,2016,90,1,43,0
E,Langfang_E4,Langfang,E_2_13,2016-03-30,2016,90,0,41,0
E,Langfang_E4,Langfang,E_3_13,2016-03-30,2016,90,0,45,0
E,Langfang_E4,Langfang,E_4_13,2016-03-30,2016,90,0,50,0
E,Langfang_E4,Langfang,E_5_13,2016-03-30,2016,90,0,44,0
E,Langfang_E5,Langfang,E_1_13,2016-03-30,2016,90,0,35,0
E,Langfang_E5,Langfang,E_2_13,2016-03-30,2016,90,0,32,0
E,Langfang_E5,Langfang,E_3_13,2016-03-30,2016,90,0,30,0
E,Langfang_E5,Langfang,E_4_13,2016-03-30,2016,90,1,35,0
E,Langfang_E5,Langfang,E_5_13,2016-03-30,2016,90,0,38,0
E,Langfang_E6,Langfang,E_1_13,2016-03-30,2016,90,0,6,4
E,Langfang_E6,Langfang,E_2_13,2016-03-30,2016,90,0,4,2
E,Langfang_E6,Langfang,E_3_13,2016-03-30,2016,90,0,3,2
E,Langfang_E6,Langfang,E_4_13,2016-03-30,2016,90,0,8,1
E,Langfang_E6,Langfang,E_5_13,2016-03-30,2016,90,0,11,1
A,Langfang_CK1,Langfang,A_1_13,2016-04-05,2016,96,0,3,0
A,Langfang_CK1,Langfang,A_2_13,2016-04-05,2016,96,0,4,0
A,Langfang_CK1,Langfang,A_3_13,2016-04-05,2016,96,0,4,0
A,Langfang_CK1,Langfang,A_4_13,2016-04-05,2016,96,0,2,0
A,Langfang_CK1,Langfang,A_5_13,2016-04-05,2016,96,0,4,0
A,Langfang_CK2,Langfang,A_1_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK2,Langfang,A_2_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK2,Langfang,A_3_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK2,Langfang,A_4_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK2,Langfang,A_5_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK3,Langfang,A_1_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK3,Langfang,A_2_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK3,Langfang,A_3_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK3,Langfang,A_4_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK3,Langfang,A_5_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK4,Langfang,A_1_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK4,Langfang,A_2_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK4,Langfang,A_3_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK4,Langfang,A_4_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK4,Langfang,A_5_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK5,Langfang,A_1_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK5,Langfang,A_2_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK5,Langfang,A_3_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK5,Langfang,A_4_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK5,Langfang,A_5_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK6,Langfang,A_1_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK6,Langfang,A_2_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK6,Langfang,A_3_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK6,Langfang,A_4_13,2016-04-05,2016,96,0,0,0
A,Langfang_CK6,Langfang,A_5_13,2016-04-05,2016,96,0,0,0
E,Langfang_E1,Langfang,E_1_13,2016-04-05,2016,96,0,25,0
E,Langfang_E1,Langfang,E_2_13,2016-04-05,2016,96,0,29,0
E,Langfang_E1,Langfang,E_3_13,2016-04-05,2016,96,0,26,0
E,Langfang_E1,Langfang,E_4_13,2016-04-05,2016,96,0,19,0
E,Langfang_E1,Langfang,E_5_13,2016-04-05,2016,96,0,27,0
E,Langfang_E2,Langfang,E_1_13,2016-04-05,2016,96,0,13,0
E,Langfang_E2,Langfang,E_2_13,2016-04-05,2016,96,0,13,0
E,Langfang_E2,Langfang,E_3_13,2016-04-05,2016,96,0,11,0
E,Langfang_E2,Langfang,E_4_13,2016-04-05,2016,96,0,13,0
E,Langfang_E2,Langfang,E_5_13,2016-04-05,2016,96,0,11,0
E,Langfang_E3,Langfang,E_1_13,2016-04-05,2016,96,0,40,0
E,Langfang_E3,Langfang,E_2_13,2016-04-05,2016,96,0,37,0
E,Langfang_E3,Langfang,E_3_13,2016-04-05,2016,96,0,38,0
E,Langfang_E3,Langfang,E_4_13,2016-04-05,2016,96,0,43,0
E,Langfang_E3,Langfang,E_5_13,2016-04-05,2016,96,0,42,0
E,Langfang_E4,Langfang,E_1_13,2016-04-05,2016,96,0,33,0
E,Langfang_E4,Langfang,E_2_13,2016-04-05,2016,96,0,34,0
E,Langfang_E4,Langfang,E_3_13,2016-04-05,2016,96,0,29,0
E,Langfang_E4,Langfang,E_4_13,2016-04-05,2016,96,0,28,0
E,Langfang_E4,Langfang,E_5_13,2016-04-05,2016,96,0,36,0
E,Langfang_E5,Langfang,E_1_13,2016-04-05,2016,96,0,27,0
